Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Question,Expected_answer,Returned_Chunk,Chunk_Id,Start_Match_String,End_Match_String,LLM_ANS
RN023R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],29,True,0.10813838243484497,100.0,164,100.0,164,False,True,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med
uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i
svensk  skola. Utredningen överlämnade  i augusti 2021 slutbetänkandet
Läromedelsutredningen – böckernas betydelse och elevernas tillgång  till",2023_24_UbU6_20231211104325_Publicering.pdf_chunk257,den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,No LLM answer
RN023R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],23,False,0.12875360250473022,0.0,0,3.048780487804878,5,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"Läromedelsutredningen
Utredningen om stärkta skolbibliotek och läromedel har bl.a. haft i uppdrag att
utreda och  föreslå  åtgärder  för  att säkra  tillgången  till ändamålsenliga
läromedel av hög kvalitet för alla elever  i förskoleklassen, grundskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk202,,skola,No LLM answer
RN023R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],26,False,0.13048088550567627,2.4390243902439024,4,0.0,0,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"Utredningen om  stärkta  skolbibliotek och  läromedel  föreslog  i  sitt
                   slutbetänkande Läromedelsutredningen – böckernas betydelse och elevernas
                      tillgång till kunskap (SOU 2021:70) att regeringen eller den myndighet som",2023_24_UbU6_20231211104325_Publicering.pdf_chunk228,den ,,No LLM answer
RN023R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],7,False,0.13628345727920532,2.4390243902439024,4,0.0,0,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"Utredningen, som tog namnet Utredningen om stärkta skolbibliotek och
läromedel, överlämnade den 19 januari 2021 delbetänkandet Skolbibliotek för
bildning och utbildning (SOU 2021:3) och den 17 augusti 2021 slutbetänkan-
det Läromedelsutredningen – böckernas betydelse och elevernas tillgång till",2023_24_UbU6_20231211104325_Publicering.pdf_chunk38,den ,,No LLM answer
RN023R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],23,False,0.13901937007904053,0.0,0,45.73170731707317,75,False,True,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"grundsärskolan, specialskolan, sameskolan, gymnasieskolan och gymnasie-
särskolan. I uppdraget ingick också föreslå hur statens roll bör se ut när det
gäller läromedel  i svensk skola. Utredningen överlämnade  i augusti 2021
slutbetänkandet Läromedelsutredningen – böckernas betydelse och elevernas",2023_24_UbU6_20231211104325_Publicering.pdf_chunk203,, föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,No LLM answer
RN024R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],"28,29",True,0.1351534128189087,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"anser därför att regeringen bör återkomma med ett lagförslag som innebär att
                    elever inom den kommunala vuxenutbildningen enbart ska förväntas hålla sig
               med enstaka egna lärverktyg.
                     Regeringen bör vidta åtgärder enligt vad som anförts ovan. 28 2023/24:UbU6

Särskilt yttrande",2023_24_UbU6_20231211104325_Publicering.pdf_chunk255,,,No LLM answer
RN024R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],24,False,0.1412593126296997,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"Ställningstagande
                  Regeringen menar i konsekvensbeskrivningen i propositionen att förslagen
                      inte innebär någon ambitionshöjning och därför inte bedöms medföra några
                   kostnader som aktiverar den kommunala finansieringsprincipen. Här är det
                   uppenbart  att  regeringen  återigen  försummar  den kommunala  vuxen-",2023_24_UbU6_20231211104325_Publicering.pdf_chunk215,,,No LLM answer
RN024R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],20,False,0.15035325288772583,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"att det ska anges i lagtexten att läromedel ska vara kvalitetssäkrade och att
                   regeringen eller den myndighet som regeringen bestämmer ska få meddela
                      föreskrifter om vad detta innebär i form av kvalitetskriterier för läromedel
                    anser dock regeringen vara  alltför långtgående. Regeringen pekar på  att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk170,,,No LLM answer
RN024R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],18,False,0.15049117803573608,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"När det slutligen gäller motionsyrkandet om att regeringen bör tillsätta en
                    utredning som undersöker att det finns relevanta tryckta läromedel utgår
                      utskottet från att regeringen kommer att följa frågan. Utskottet ser därmed inte
                     skäl för riksdagen att ta något initiativ med anledning av motionsyrkandet.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk158,,,No LLM answer
RN024R5,2023_24_ubu6_20231211104325_publicering,kommuner_och_facebook,False,[29],26,False,0.15071725845336914,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"Svaren på denna fråga var mycket varierande, men den största gruppen var de som
svarade att de inte visste något om detta. Nästan lika många svarade dock att det
fanns planer på att förändra hanteringen under året. I kommentarsfältet gavs möj-
lighet till förtydliganden, vilket några valde att göra. Där framkom precis som vid",Kommuner_och_Facebook.pdf_chunk195,,,No LLM answer
RN025R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],8,False,0.09276473522186279,0.0,0,20.0,26,False,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Regeringens förslag
                   Förslagen till ändringarna i skollagen innebär i huvudsak följande.

                 Tydliga definitioner av läroböcker, läromedel och lärverktyg ska
                   införas i skollagen
                  Regeringen  föreslår  att skollagen ska kompletteras med  definitioner av
                  begreppen läromedel, lärobok och lärverktyg. 8",2023_24_UbU6_20231211104325_Publicering.pdf_chunk52,,", läromedel och lärverktyg",No LLM answer
RN025R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],14,False,0.10708886384963989,0.0,0,0.0,0,True,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","kunskapsutveckling och förhålla sig till aktuella läroplaner och kurs-, ämnes-
                       eller ämnesområdesplaner samt skollagen. Sammantaget föreslår regeringen
                         att det  i skollagen ska anges  att elever  i förskoleklassen, grundskolan,
                  anpassade grundskolan, specialskolan och sameskolan, gymnasieskolan och",2023_24_UbU6_20231211104325_Publicering.pdf_chunk107,,,No LLM answer
RN025R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.1118319034576416,100.0,130,100.0,130,False,True,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Propositionen
I propositionen  föreslår regeringen  att skollagen ska kompletteras med
definitioner av begreppen lärobok, läromedel och lärverktyg. Vidare föreslår
regeringen att det  i de olika skolformskapitel som avser förskoleklassen,
grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasie-",2023_24_UbU6_20231211104325_Publicering.pdf_chunk142,"i propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","i propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",No LLM answer
RN025R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],5,False,0.11501622200012207,27.692307692307693,36,0.0,0,False,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","I propositionen föreslår regeringen ändringar i skollagen (2010:800) i syfte att
stärka elevernas tillgång till ändamålsenliga läromedel. De bestämmelser som
reglerar vad eleverna ska ha tillgång  till  i utbildningen  i förskoleklassen,
grundskolan,   anpassade   grundskolan,    specialskolan,   sameskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk28,i propositionen föreslår regeringen ,,No LLM answer
RN025R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],7,False,0.11624211072921753,0.0,0,8.461538461538462,11,False,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Utskottets förslag i korthet
 Riksdagen antar regeringen förslag till lag om ändringar i skollagen.
 Ändringarna  innebär  att  elevernas  rätt   till  läroböcker,  andra
 läromedel och andra lärverktyg förtydligas. Följdändringar görs när",2023_24_UbU6_20231211104325_Publicering.pdf_chunk34,, lärverktyg,No LLM answer
RN026R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],14,False,0.09363555908203125,0.0,0,49.12280701754386,168,False,True,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och
                   andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med
                    utbildningens mål. I bestämmelserna ska det för alla nu nämnda skolformer,
                  liksom hittills, anges att eleverna ska ha denna tillgång utan kostnad. För",2023_24_UbU6_20231211104325_Publicering.pdf_chunk108,,"anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål",No LLM answer
RN026R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.09946268796920776,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","skolan och anpassade gymnasieskolan ska anges att eleverna ska ha tillgång
till läromedel. Det ska dessutom framgå av skollagen att elever också ska ha
tillgång till läroböcker. Som tidigare ska det anges i de olika skolformskapitlen
som   avser   förskoleklassen,   grundskolan,   anpassade   grundskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk143,,,No LLM answer
RN026R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],18,False,0.10052871704101562,0.0,0,42.10526315789474,144,False,True,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","ska det således framgå att eleverna ska ha tillgång  till läroböcker, andra
                   läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i
                     enlighet med utbildningens mål. Utskottet avstyrker motion 2023/24:2755 (S)
                  yrkande 3.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk157,," ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål",No LLM answer
RN026R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],8,False,0.10175305604934692,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","I skollagen förekommer inte begreppen läroböcker eller läromedel. I stället
                  används begreppen böcker och lärverktyg  i de bestämmelser som reglerar
                     elevers rätt  till en avgiftsfri utbildning. Elever som går  i förskoleklassen,
                   grundskolan,  anpassade  grundskolan,  specialskolan,  sameskolan  och",2023_24_UbU6_20231211104325_Publicering.pdf_chunk46,,,No LLM answer
RN026R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],11,False,0.10241353511810303,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Rätten till läromedel
I skollagens olika skolformskapitel anges att elever ska ha rätt till böcker och
andra lärverktyg som behövs för en tidsenlig utbildning. Regeringen anför att
den snabba digitaliseringen har medfört  ett behov av  att förtydliga vad",2023_24_UbU6_20231211104325_Publicering.pdf_chunk83,,,No LLM answer
RN027R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],13,False,0.11772686243057251,3.6912751677852347,11,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","skolbibliotek och läromedel1 ansåg  att det bör betonas  att den främsta
funktionen med läromedel är  att stärka elevers kunskapsutveckling och
föreslår   därför    att    ”tidsenlig   utbildning”    ersätts  med   ”god
kunskapsutveckling”. Regeringen delar denna uppfattning, men anser  att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk104,regeringen ,,No LLM answer
RN027R2,2023_24_ubu6_20231211104325_publicering,en_ny_kursplan_i_matematik__johan_prytz_nov_2023_web,False,[17],20,False,0.12683308124542236,0.0,0,0.0,0,True,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","främst handlar om undervisnings­innehållet.       funktionen som mål: eleverna lär sig för att
      En intressant egenskap hos dessa delar är        kunna lösa problem. En annan är funktionen
       hur en allmänt hållen förklaring i del 2 (om      som medel: eleverna löser problem för att",En_ny_kursplan_i_matematik__Johan_Prytz_nov_2023_web.pdf_chunk153,,,No LLM answer
RN027R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],20,False,0.12715810537338257,4.026845637583893,12,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","läroplanen. För att läromedlen ska bli ändamålsenliga och intressanta för
                   skolorna att köpa in kommer det alltså, anför regeringen, att vara viktigt för
                   läromedelsproducenterna att se till att de läromedel de tar fram uppfyller dessa
                        kriterier.
                     Regeringen avser vidare  att ge Skolverket  i uppdrag  att  ta fram  ett",2023_24_UbU6_20231211104325_Publicering.pdf_chunk174,regeringen a,,No LLM answer
RN027R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.1319790482521057,100.0,298,100.0,298,False,True,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","ny och regeringen anför att därigenom betonas  att lärverktygens främsta
funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel
och  övriga  lärverktyg  förhåller  sig   till  aktuell  kurs-,  ämnes-  eller
ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen
i skollagen.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk146,"regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",No LLM answer
RN027R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],10,False,0.13307225704193115,4.026845637583893,12,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","Definitionen av läromedel
                 När det gäller den föreslagna definitionen av läromedel bedömer regeringen
                         att såväl tryckta som digitala verk har ett värde i undervisningen och att därför
                  både tryckta och digitala verk bör räknas som läromedel. Vidare anser
                   regeringen att det  i definitionen bör anges att verket ska vara avsett att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk65,regeringen a,,No LLM answer
RN028R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[16],16,True,0.121462881565094,100.0,183,100.0,183,False,True,Easy,Education,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,"Följdmotionerna
                         I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett
                    tillkännagivande till regeringen om att stärka tillgången av läromedel inom
                 den kommunala vuxenutbildningen. Motionärerna anser att behovet av stärkt",2023_24_UbU6_20231211104325_Publicering.pdf_chunk130,i kommittémotion 2023/24:2755 yrkande 3 föreslår åsa westlund m.fl. (s) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,i kommittémotion 2023/24:2755 yrkande 3 föreslår åsa westlund m.fl. (s) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,No LLM answer
