Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Question,Expected_answer,Returned_Chunk,Chunk_Id,Start_Match_String,End_Match_String,LLM_ANS
RN023R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],23,False,0.33547157049179077,0.0,0,3.048780487804878,5,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"Läromedelsutredningen
Utredningen om stärkta skolbibliotek och läromedel har bl.a. haft i uppdrag att
utreda och  föreslå  åtgärder  för  att säkra  tillgången  till ändamålsenliga
läromedel av hög kvalitet för alla elever  i förskoleklassen, grundskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk189,,skola,No LLM answer
RN023R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],7,False,0.36247342824935913,0.0,0,0.0,0,True,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"det Läromedelsutredningen – böckernas betydelse och elevernas tillgång till
kunskap (SOU 2021:70).
   Propositionen behandlar vissa förslag i slutbetänkandet. Det gäller förslaget
i avsnitt 4.7.1 som avser en definition av läromedel i skollagen (2010:800)",2023_24_UbU6_20231211104325_Publicering.pdf_chunk37,,,No LLM answer
RN023R3,2023_24_ubu6_20231211104325_publicering,bygga_bedoma_betygsatta_bättre_elevernas_kunskap,False,[29],697,False,0.3679395914077759,2.4390243902439024,4,0.0,0,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"Syftet är att främja elevers kunskapsutveckling och att betygen
bättre ska spegla elevers kunskaper. Uppdraget skulle enligt direk-
tiven redovisas senast den 30 november 2019. Regeringen beslutade
genom tilläggsdirektiv den 26 september 2019 att utredningstiden
skulle förlängas och att uppdraget ska redovisas senast den 29 maj
2020 (dir. 2019:66).",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk4987,den ,,No LLM answer
RN023R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],29,True,0.3806259036064148,43.292682926829265,71,3.658536585365854,6,False,True,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"barns och ungas lärande, inte minst för dem som inte kommer från studievana
hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med
uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i
svensk  skola. Utredningen överlämnade  i augusti 2021 slutbetänkandet",2023_24_UbU6_20231211104325_Publicering.pdf_chunk242,den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med, skola,No LLM answer
RN023R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],23,False,0.38889455795288086,0.0,0,9.146341463414634,15,False,False,Easy,Education,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,"grundsärskolan, specialskolan, sameskolan, gymnasieskolan och gymnasie-
särskolan. I uppdraget ingick också föreslå hur statens roll bör se ut när det
gäller läromedel  i svensk skola. Utredningen överlämnade  i augusti 2021
slutbetänkandet Läromedelsutredningen – böckernas betydelse och elevernas",2023_24_UbU6_20231211104325_Publicering.pdf_chunk190,, i svensk skola,No LLM answer
RN024R1,2023_24_ubu6_20231211104325_publicering,den svenska kolonialmaktens betydelse,False,[29],17,False,0.45497727394104004,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"utveckling, vilket skulle gagna både Ers Majestäts rykte och landets välstånd. [...] Jag hoppas att min påminnelse

inte uppfattas negativt, utan som en ödmjuk begäran om fortsatt stöd.33 (Egen modernisering)

Oxenstierna nämner till Kristina en positiv utveckling och hur den skulle kunna fortsätta",Den svenska kolonialmaktens betydelse.pdf_chunk119,,,No LLM answer
RN024R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],"20,21",False,0.46283698081970215,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"liknande uppdrag från regeringen.
                     Regeringen betonar även att det är viktigt att kvalitetssäkringen inte enbart
                    utgår från läroplanernas ordalydelse utan beaktande av vad vetenskapen visar.
                  Regeringen anser att en sådan ordning skulle kunna innebära att läromedlen 20 UTSKOTTETS ÖVERVÄGANDEN         2023/24:UbU6",2023_24_UbU6_20231211104325_Publicering.pdf_chunk169,,,No LLM answer
RN024R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],24,False,0.46850866079330444,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"Ställningstagande
                  Regeringen menar i konsekvensbeskrivningen i propositionen att förslagen
                      inte innebär någon ambitionshöjning och därför inte bedöms medföra några
                   kostnader som aktiverar den kommunala finansieringsprincipen. Här är det
                   uppenbart  att  regeringen  återigen  försummar  den kommunala  vuxen-",2023_24_UbU6_20231211104325_Publicering.pdf_chunk201,,,No LLM answer
RN024R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[29],7,False,0.46881479024887085,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"2023/24:UbU6

Utskottets överväganden


Inledning

Betänkandet är disponerat så att utskottet inleder med att behandla regeringens
lagförslag. Därefter behandlas motionsyrkanden som innehåller förslag  till
tillkännagivanden till regeringen i frågor som anknyter till lagförslaget.

Regeringens lagförslag",2023_24_UbU6_20231211104325_Publicering.pdf_chunk31,,,No LLM answer
RN024R5,2023_24_ubu6_20231211104325_publicering,mellan etik och ai,False,[29],65,False,0.473069429397583,0.0,0,0.0,0,True,False,Easy,Education,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,"Intervjuare:

Jättebra. Vi går vidare till nästa fråga.

Vilka resurser eller stödsystem anser du är nödvändiga för att effektivt kunna implementera

och upprätthålla de riktlinjer man sätter som institution? Vad kan behövas?",Mellan etik och AI.pdf_chunk512,,,No LLM answer
RN025R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.2462291121482849,12.307692307692308,16,45.38461538461539,59,False,True,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Propositionen
I propositionen  föreslår regeringen  att skollagen ska kompletteras med
definitioner av begreppen lärobok, läromedel och lärverktyg. Vidare föreslår
regeringen att det  i de olika skolformskapitel som avser förskoleklassen,
grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasie-",2023_24_UbU6_20231211104325_Publicering.pdf_chunk133,i propositionen ,"definitioner av begreppen lärobok, läromedel och lärverktyg",No LLM answer
RN025R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],8,False,0.2727012634277344,0.0,0,20.0,26,False,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Regeringens förslag
                   Förslagen till ändringarna i skollagen innebär i huvudsak följande.

                 Tydliga definitioner av läroböcker, läromedel och lärverktyg ska
                   införas i skollagen
                  Regeringen  föreslår  att skollagen ska kompletteras med  definitioner av
                  begreppen läromedel, lärobok och lärverktyg.



8",2023_24_UbU6_20231211104325_Publicering.pdf_chunk49,,", läromedel och lärverktyg",No LLM answer
RN025R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],5,False,0.2741008400917053,27.692307692307693,36,0.0,0,False,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","I propositionen föreslår regeringen ändringar i skollagen (2010:800) i syfte att
stärka elevernas tillgång till ändamålsenliga läromedel. De bestämmelser som
reglerar vad eleverna ska ha tillgång  till  i utbildningen  i förskoleklassen,
grundskolan,   anpassade   grundskolan,    specialskolan,   sameskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk25,i propositionen föreslår regeringen ,,No LLM answer
RN025R4,2023_24_ubu6_20231211104325_publicering,bygga_bedoma_betygsatta_bättre_elevernas_kunskap,False,[17],70,False,0.29048383235931396,0.0,0,0.0,0,True,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","Författningsförslag                                              SOU 2020:43


        1.2     Förslag till lag om ändring i skollagen
              (2010:800)",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk434,,,No LLM answer
RN025R5,2023_24_ubu6_20231211104325_publicering,bygga_bedoma_betygsatta_bättre_elevernas_kunskap,False,[17],43,False,0.30817073583602905,0.0,0,0.0,0,True,False,Easy,Education,Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg","1    Författningsförslag





1.1     Förslag till lag om ändring i skollagen
       (2010:800)",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk227,,,No LLM answer
RN026R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],14,False,0.238972008228302,0.0,0,5.2631578947368425,18,False,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","anpassade grundskolan, specialskolan och sameskolan, gymnasieskolan och
                  anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och
                   andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med
                    utbildningens mål. I bestämmelserna ska det för alla nu nämnda skolformer,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk101,, utbildningens mål,No LLM answer
RN026R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],11,False,0.2434220314025879,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Tydliggörande av elevernas rätt till läromedel, läroböcker och
lärverktyg",2023_24_UbU6_20231211104325_Publicering.pdf_chunk77,,,No LLM answer
RN026R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.25015079975128174,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasie-
skolan och anpassade gymnasieskolan ska anges att eleverna ska ha tillgång
till läromedel. Det ska dessutom framgå av skollagen att elever också ska ha
tillgång till läroböcker. Som tidigare ska det anges i de olika skolformskapitlen",2023_24_UbU6_20231211104325_Publicering.pdf_chunk134,,,No LLM answer
RN026R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],8,False,0.251992404460907,0.0,0,0.0,0,True,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Elever inom utbildning i svenska för invandrare ska utan kostnad ha tillgång
                              till böcker och andra lärverktyg som behövs för en tidsenlig utbildning.
                Huvudmannen får dock besluta att elever ska hålla sig med enstaka egna
                    lärverktyg (20 kap. 7 § tredje stycket skollagen).",2023_24_UbU6_20231211104325_Publicering.pdf_chunk48,,,No LLM answer
RN026R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.2578474283218384,0.0,0,20.17543859649123,69,False,False,Easy,Education,"Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång
till läroböcker, andra läromedel och andra lärverktyg som behövs för en god
kunskapsutveckling i enlighet med utbildningens mål. Formuleringen ”som
behövs för en god kunskapsutveckling i enlighet med utbildningens mål” är",2023_24_UbU6_20231211104325_Publicering.pdf_chunk136,,behövs för en god kunskapsutveckling i enlighet med utbildningens mål,No LLM answer
RN027R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],13,False,0.28972697257995605,3.6912751677852347,11,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","funktionen med läromedel är  att stärka elevers kunskapsutveckling och
föreslår   därför    att    ”tidsenlig   utbildning”    ersätts  med   ”god
kunskapsutveckling”. Regeringen delar denna uppfattning, men anser  att
bestämmelsen bör tydliggöras  ytterligare. Regeringen  föreslår därför  att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk98,regeringen ,,No LLM answer
RN027R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],17,True,0.3059346675872803,13.087248322147651,39,3.6912751677852347,11,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","ny och regeringen anför att därigenom betonas  att lärverktygens främsta
funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel
och  övriga  lärverktyg  förhåller  sig   till  aktuell  kurs-,  ämnes-  eller
ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen
i skollagen.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk137,regeringen anför att därigenom betonas ,i skollagen,No LLM answer
RN027R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],26,False,0.3646278381347656,3.6912751677852347,11,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","är centralt att läromedel baseras på aktuell forskning och läromedel ska vidare
                    spegla den kunskap som finns om hur eleverna kan lära sig på bästa sätt.
                     Regeringen bör vidta åtgärder enligt vad som anförts ovan. 26",2023_24_UbU6_20231211104325_Publicering.pdf_chunk221,regeringen ,,No LLM answer
RN027R4,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],10,False,0.36838287115097046,3.6912751677852347,11,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","elevers språk- och kunskapsutveckling.
                   När det gäller delen av definitionen om att läromedel ska överensstämma
               med relevanta delar av tillämplig kurs-, ämnes- eller ämnesområdesplan och
                    läroplanen anför regeringen bl.a. att ett läromedel som överensstämmer med
                    relevanta delar av kurs-, ämnes- eller ämnesområdesplanen behöver tydligt",2023_24_UbU6_20231211104325_Publicering.pdf_chunk63,regeringen ,,No LLM answer
RN027R5,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[17],29,False,0.38434213399887085,3.6912751677852347,11,0.0,0,False,False,Easy,Education,Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen","barns och ungas lärande, inte minst för dem som inte kommer från studievana
hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med
uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i
svensk  skola. Utredningen överlämnade  i augusti 2021 slutbetänkandet",2023_24_UbU6_20231211104325_Publicering.pdf_chunk242,regeringen ,,No LLM answer
RN028R1,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[16],23,False,0.2986191511154175,0.0,0,0.0,0,True,False,Easy,Education,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,"Regeringskansliet.
   Enligt utskottet bör resultatet av beredningsarbetet inte föregripas genom
någon åtgärd från riksdagen.
  Mot denna bakgrund avstyrker utskottet motionerna 2023/24:2753 (V)
yrkande 3 samt 2023/24:2755 (S) yrkandena 1 och 2. 23",2023_24_UbU6_20231211104325_Publicering.pdf_chunk196,,,No LLM answer
RN028R2,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[16],16,True,0.3169403076171875,40.98360655737705,75,17.48633879781421,32,False,True,Easy,Education,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,"Följdmotionerna
                         I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett
                    tillkännagivande till regeringen om att stärka tillgången av läromedel inom
                 den kommunala vuxenutbildningen. Motionärerna anser att behovet av stärkt
                      tillgång till läromedel när det gäller den kommunala vuxenutbildningen har",2023_24_UbU6_20231211104325_Publicering.pdf_chunk122,i kommittémotion 2023/24:2755 yrkande 3 föreslår åsa westlund m.fl. (s) ett, den kommunala vuxenutbildningen,No LLM answer
RN028R3,2023_24_ubu6_20231211104325_publicering,2023_24_ubu6_20231211104325_publicering,True,[16],2,False,0.3426321744918823,0.0,0,2.73224043715847,5,False,False,Easy,Education,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,"Bilaga 1
                   Förteckning över behandlade förslag ............................................................ 30
                      Propositionen ............................................................................................ 30
                     Följdmotionerna ........................................................................................ 30
                    Motioner från allmänna motionstiden 2023/24 ......................................... 31
                   Bilaga 2
                  Regeringens lagförslag ................................................................................. 32 2",2023_24_UbU6_20231211104325_Publicering.pdf_chunk12,,ingen,No LLM answer
